Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,Revenue,Order_Date,Sales_Channel,Region,Profit,Month_Name,Year,Day_Type,Year_Quarter
4133,Men,Basketball,Air Jordan,L,3,0.0,2024-11-09,Online,Mumbai,1015.38,November,2024,Weekend,4
4134,Women,Training,ZoomX Invincible,12,1,0.0,2024-10-14,Retail,Delhi,2535.71,October,2024,Working Day,4
4135,Men,Training,SuperRep Go,UNKNOWN,2,0.0,2024-10-14,Retail,Delhi,1756.3,October,2024,Working Day,4
4136,Kids,Lifestyle,Air Force 1,6,2,0.0,2024-11-16,Online,Delhi,105.03,November,2024,Weekend,4
4137,Women,Basketball,LeBron 20,UNKNOWN,2,0.0,2025-01-02,Retail,Hyderabad,2244.75,January,2025,Working Day,1
4138,Kids,Running,Free RN,UNKNOWN,2,0.0,2025-07-13,Retail,Pune,3938.78,July,2025,Weekend,3
4139,Women,Training,Flex Trainer,UNKNOWN,0,0.0,2024-12-31,Online,Kolkata,279.09,December,2024,Working Day,4
4140,Women,Running,Air Zoom,XL,1,0.0,2025-04-28,Online,Bangalore,3381.94,April,2025,Working Day,2
4141,Men,Training,ZoomX Invincible,7,2,0.0,2024-12-21,Online,Bangalore,1504.9,December,2024,Weekend,4
4142,Kids,Training,Flex Trainer,L,1,369.33,2025-03-26,Online,Bangalore,3836.65,March,2025,Working Day,1
4143,Women,Running,React Infinity,UNKNOWN,2,0.0,2025-03-26,Retail,Delhi,3876.35,March,2025,Working Day,1
4144,Men,Training,ZoomX Invincible,XL,1,0.0,2023-08-27,Online,Bangalore,304.78,August,2023,Weekend,3
4145,Kids,Soccer,Tiempo Legend,M,2,0.0,2023-08-27,Retail,Delhi,285.95,August,2023,Weekend,3
4146,Kids,Lifestyle,Blazer Mid,10,2,0.0,2023-08-27,Online,Mumbai,1217.01,August,2023,Weekend,3
4147,Men,Basketball,Zoom Freak,L,1,0.0,2024-11-26,Online,Delhi,106.35,November,2024,Working Day,4
4148,Kids,Soccer,Phantom GT,7,3,0.0,2025-07-18,Retail,Pune,900.4,July,2025,Working Day,3
4149,Women,Training,SuperRep Go,10,4,0.0,2024-09-14,Retail,Pune,274.76,September,2024,Weekend,3
4150,Men,Basketball,Zoom Freak,11,2,0.0,2024-12-17,Retail,Pune,3076.73,December,2024,Working Day,4
4151,Kids,Training,Metcon 7,M,2,0.0,2024-10-10,Retail,Kolkata,871.53,October,2024,Working Day,4
4152,Men,Basketball,Kyrie Flytrap,XL,1,0.0,2024-08-07,Online,Mumbai,1011.99,August,2024,Working Day,3
4153,Women,Running,Pegasus Turbo,UNKNOWN,2,0.0,2025-02-13,Retail,Kolkata,2255.74,February,2025,Working Day,1
4154,Women,Soccer,Tiempo Legend,L,1,0.0,2024-05-20,Online,Bangalore,2963.38,May,2024,Working Day,2
4155,Kids,Training,Flex Trainer,M,1,524.17,2024-05-20,Retail,Bangalore,547.28,May,2024,Working Day,2
4156,Men,Running,React Infinity,M,2,0.0,2024-05-20,Online,Mumbai,203.96,May,2024,Working Day,2
4157,Men,Basketball,Zoom Freak,XL,3,0.0,2025-07-09,Retail,Delhi,699.76,July,2025,Working Day,3
4158,Women,Lifestyle,Blazer Mid,L,2,0.0,2024-08-18,Online,Hyderabad,3155.41,August,2024,Weekend,3
4159,Women,Running,React Infinity,XL,2,0.0,2025-04-16,Online,Delhi,3914.69,April,2025,Working Day,2
4160,Men,Lifestyle,Air Force 1,UNKNOWN,2,0.0,2025-04-16,Online,Delhi,2664.48,April,2025,Working Day,2
4161,Men,Running,Air Zoom,L,2,0.0,2025-04-16,Online,Kolkata,1864.83,April,2025,Working Day,2
4162,Men,Training,SuperRep Go,XL,1,0.0,2024-09-12,Online,Pune,1401.88,September,2024,Working Day,3
4163,Men,Training,SuperRep Go,L,2,0.0,2024-09-12,Retail,Hyderabad,1942.39,September,2024,Working Day,3
4164,Men,Soccer,Tiempo Legend,XL,0,0.0,2025-07-21,Online,Bangalore,1088.9,July,2025,Working Day,3
4165,Women,Training,SuperRep Go,XL,1,0.0,2024-11-20,Online,Bangalore,2194.38,November,2024,Working Day,4
4166,Women,Soccer,Phantom GT,8,0,0.0,2025-03-05,Online,Delhi,512.77,March,2025,Working Day,1
4167,Men,Basketball,Kyrie Flytrap,XL,1,0.0,2024-06-09,Retail,Hyderabad,3486.85,June,2024,Weekend,2
4168,Kids,Running,Free RN,10,4,0.0,2024-06-09,Retail,Mumbai,3282.84,June,2024,Weekend,2
4169,Men,Basketball,LeBron 20,L,2,0.0,2024-08-15,Retail,Delhi,3743.48,August,2024,Working Day,3
4170,Men,Lifestyle,Blazer Mid,XL,2,0.0,2024-08-15,Online,Bangalore,1678.19,August,2024,Working Day,3
4171,Men,Running,React Infinity,M,2,0.0,2024-12-21,Retail,Delhi,1107.26,December,2024,Weekend,4
4172,Women,Soccer,Mercurial Superfly,L,1,0.0,2025-01-21,Retail,Bangalore,155.61,January,2025,Working Day,1
4173,Men,Soccer,Tiempo Legend,M,2,0.0,2025-03-08,Online,Hyderabad,835.46,March,2025,Weekend,1
4174,Women,Soccer,Tiempo Legend,XL,2,0.0,2025-03-08,Retail,Kolkata,869.37,March,2025,Weekend,1
4175,Men,Basketball,Air Jordan,UNKNOWN,2,0.0,2023-09-02,Retail,Kolkata,2631.77,September,2023,Weekend,3
4176,Women,Training,ZoomX Invincible,M,1,0.0,2023-09-02,Retail,Hyderabad,2254.67,September,2023,Weekend,3
4177,Kids,Training,Metcon 7,M,2,0.0,2024-08-26,Online,Mumbai,203.62,August,2024,Working Day,3
4178,Men,Basketball,Air Jordan,L,2,0.0,2024-08-26,Retail,Hyderabad,302.75,August,2024,Working Day,3
4179,Women,Running,React Infinity,XL,2,0.0,2025-06-01,Retail,Mumbai,1048.63,June,2025,Weekend,2
4180,Men,Running,Pegasus Turbo,M,2,0.0,2025-06-04,Retail,Kolkata,500.23,June,2025,Working Day,2
4181,Women,Running,Free RN,M,3,0.0,2025-04-05,Retail,Delhi,564.63,April,2025,Weekend,2
4182,Men,Lifestyle,Dunk Low,XL,1,0.0,2024-12-02,Retail,Mumbai,1135.38,December,2024,Working Day,4
4183,Men,Lifestyle,Air Force 1,11,2,0.0,2025-03-23,Retail,Pune,443.83,March,2025,Weekend,1
4184,Women,Basketball,LeBron 20,10,2,0.0,2025-02-01,Online,Bangalore,1788.65,February,2025,Weekend,1
4185,Women,Training,ZoomX Invincible,6,3,0.0,2025-02-01,Online,Hyderabad,2562.05,February,2025,Weekend,1
4186,Men,Basketball,LeBron 20,XL,2,0.0,2025-03-10,Online,Bangalore,409.77,March,2025,Working Day,1
4187,Women,Training,Flex Trainer,L,0,0.0,2024-07-22,Retail,Hyderabad,1194.42,July,2024,Working Day,3
4189,Kids,Soccer,Phantom GT,9,2,0.0,2024-07-22,Retail,Hyderabad,2788.1,July,2024,Working Day,3
4191,Men,Running,React Infinity,M,2,0.0,2024-07-22,Online,Pune,671.86,July,2024,Working Day,3
4192,Men,Lifestyle,Waffle One,UNKNOWN,2,0.0,2025-05-26,Retail,Delhi,642.55,May,2025,Working Day,2
4193,Kids,Basketball,Kyrie Flytrap,XL,1,0.0,2024-12-04,Online,Mumbai,1192.66,December,2024,Working Day,4
4194,Kids,Running,React Infinity,L,2,0.0,2024-10-28,Retail,Delhi,759.55,October,2024,Working Day,4
4195,Kids,Training,Metcon 7,L,2,0.0,2023-09-23,Retail,Mumbai,746.03,September,2023,Weekend,3
4197,Men,Running,React Infinity,XL,4,0.0,2025-05-25,Online,Kolkata,1415.35,May,2025,Weekend,2
4198,Men,Running,Pegasus Turbo,M,2,0.0,2025-05-25,Retail,Delhi,1087.13,May,2025,Weekend,2
4199,Women,Running,Free RN,UNKNOWN,2,0.0,2025-05-25,Online,Hyderabad,731.89,May,2025,Weekend,2
4200,Women,Soccer,Tiempo Legend,L,2,0.0,2025-05-09,Online,Bangalore,613.22,May,2025,Working Day,2
4201,Kids,Running,React Infinity,L,3,0.0,2025-05-09,Retail,Kolkata,1412.54,May,2025,Working Day,2
4202,Men,Training,SuperRep Go,L,4,0.0,2025-05-16,Online,Pune,299.85,May,2025,Working Day,2
4203,Kids,Training,Flex Trainer,M,2,0.0,2025-04-16,Online,Pune,1879.42,April,2025,Working Day,2
4204,Kids,Lifestyle,Waffle One,UNKNOWN,2,0.0,2025-04-16,Online,Pune,1589.71,April,2025,Working Day,2
4205,Kids,Lifestyle,Waffle One,XL,2,0.0,2024-10-13,Online,Mumbai,2333.09,October,2024,Weekend,4
4206,Kids,Basketball,Kyrie Flytrap,UNKNOWN,2,0.0,2024-11-07,Online,Bangalore,943.16,November,2024,Working Day,4
4207,Women,Basketball,Air Jordan,L,2,0.0,2024-11-15,Retail,Hyderabad,2063.27,November,2024,Working Day,4
4208,Kids,Running,React Infinity,UNKNOWN,2,0.0,2025-04-08,Retail,Pune,942.96,April,2025,Working Day,2
4209,Women,Running,Air Zoom,M,1,0.0,2023-12-03,Online,Kolkata,3222.58,December,2023,Weekend,4
4210,Kids,Training,SuperRep Go,M,3,0.0,2025-04-19,Retail,Mumbai,2738.04,April,2025,Weekend,2
4211,Men,Basketball,Air Jordan,9,0,0.0,2025-04-19,Online,Hyderabad,253.76,April,2025,Weekend,2
4212,Men,Running,React Infinity,XL,3,0.0,2023-07-29,Online,Kolkata,3556.86,July,2023,Weekend,3
4213,Men,Lifestyle,Dunk Low,L,0,0.0,2024-05-26,Retail,Delhi,1165.42,May,2024,Weekend,2
4214,Men,Training,SuperRep Go,UNKNOWN,2,0.0,2024-11-08,Retail,Pune,1393.11,November,2024,Working Day,4
4215,Men,Training,Flex Trainer,XL,3,0.0,2025-07-13,Online,Kolkata,960.82,July,2025,Weekend,3
4216,Kids,Lifestyle,Waffle One,M,1,0.0,2025-02-23,Online,Delhi,3445.94,February,2025,Weekend,1
4217,Men,Soccer,Tiempo Legend,12,2,0.0,2025-05-08,Online,Delhi,950.13,May,2025,Working Day,2
4218,Kids,Running,Free RN,10,2,0.0,2025-02-11,Online,Bangalore,3435.85,February,2025,Working Day,1
4219,Kids,Training,Flex Trainer,UNKNOWN,2,0.0,2025-01-31,Retail,Pune,3667.35,January,2025,Working Day,1
4220,Kids,Lifestyle,Dunk Low,M,2,733.0,2025-01-31,Retail,Delhi,608.16,January,2025,Working Day,1
4221,Kids,Soccer,Mercurial Superfly,XL,2,0.0,2025-02-04,Online,Hyderabad,1001.02,February,2025,Working Day,1
4223,Kids,Soccer,Mercurial Superfly,L,1,0.0,2025-02-04,Retail,Bangalore,1152.37,February,2025,Working Day,1
4224,Kids,Training,ZoomX Invincible,UNKNOWN,2,0.0,2024-10-10,Online,Hyderabad,2541.07,October,2024,Working Day,4
4225,Kids,Running,Free RN,XL,2,0.0,2025-05-01,Online,Delhi,2776.82,May,2025,Working Day,2
4226,Women,Lifestyle,Waffle One,UNKNOWN,1,0.0,2025-01-17,Online,Delhi,2918.69,January,2025,Working Day,1
4227,Kids,Training,Metcon 7,L,2,0.0,2024-12-17,Retail,Mumbai,110.91,December,2024,Working Day,4
4228,Kids,Training,SuperRep Go,L,3,0.0,2025-05-12,Retail,Kolkata,448.12,May,2025,Working Day,2
4229,Kids,Running,Free RN,XL,4,0.0,2025-06-20,Online,Pune,3470.61,June,2025,Working Day,2
4230,Kids,Lifestyle,Waffle One,L,2,0.0,2024-08-15,Retail,Hyderabad,1193.85,August,2024,Working Day,3
4231,Kids,Lifestyle,Blazer Mid,XL,2,1197.4,2024-01-08,Online,Pune,780.66,January,2024,Working Day,1
4232,Women,Soccer,Tiempo Legend,10,0,0.0,2025-04-18,Online,Bangalore,532.52,April,2025,Working Day,2
4233,Women,Soccer,Mercurial Superfly,UNKNOWN,1,0.0,2025-04-18,Retail,Bangalore,3856.45,April,2025,Working Day,2
4234,Women,Basketball,Zoom Freak,M,2,0.0,2025-04-18,Online,Mumbai,404.2,April,2025,Working Day,2
4235,Kids,Basketball,Zoom Freak,UNKNOWN,4,0.0,2025-04-18,Online,Bangalore,2112.47,April,2025,Working Day,2
4236,Kids,Soccer,Mercurial Superfly,UNKNOWN,2,0.0,2025-02-15,Retail,Delhi,1565.48,February,2025,Weekend,1
4237,Men,Basketball,LeBron 20,L,1,0.0,2025-02-15,Online,Delhi,572.58,February,2025,Weekend,1
4238,Men,Soccer,Phantom GT,XL,2,0.0,2024-12-14,Online,Hyderabad,321.44,December,2024,Weekend,4
4239,Men,Running,Air Zoom,UNKNOWN,2,0.0,2023-09-08,Online,Kolkata,828.71,September,2023,Working Day,3
4240,Men,Running,Air Zoom,M,2,0.0,2025-06-04,Retail,Bangalore,1091.85,June,2025,Working Day,2
4241,Women,Basketball,LeBron 20,M,2,0.0,2024-10-29,Retail,Delhi,3890.05,October,2024,Working Day,4
4242,Kids,Basketball,Kyrie Flytrap,UNKNOWN,2,0.0,2025-01-09,Retail,Mumbai,2217.09,January,2025,Working Day,1
4243,Kids,Training,ZoomX Invincible,UNKNOWN,2,0.0,2024-12-12,Retail,Bangalore,3500.67,December,2024,Working Day,4
4244,Men,Training,Metcon 7,XL,2,0.0,2024-12-12,Retail,Bangalore,161.88,December,2024,Working Day,4
4245,Kids,Basketball,Zoom Freak,M,3,0.0,2024-12-12,Online,Delhi,2445.12,December,2024,Working Day,4
4246,Men,Running,Pegasus Turbo,L,2,0.0,2025-01-10,Retail,Mumbai,3581.39,January,2025,Working Day,1
4247,Kids,Training,Flex Trainer,M,1,0.0,2025-02-26,Retail,Kolkata,1585.72,February,2025,Working Day,1
4248,Kids,Soccer,Premier III,XL,2,0.0,2024-10-11,Retail,Mumbai,2167.88,October,2024,Working Day,4
4249,Kids,Training,Flex Trainer,L,1,1161.18,2024-10-11,Retail,Bangalore,855.08,October,2024,Working Day,4
4250,Women,Basketball,Air Jordan,11,2,0.0,2025-01-16,Online,Kolkata,2005.64,January,2025,Working Day,1
4251,Kids,Basketball,LeBron 20,M,1,0.0,2024-01-07,Retail,Mumbai,354.2,January,2024,Weekend,1
4252,Kids,Training,SuperRep Go,L,2,0.0,2024-06-08,Online,Hyderabad,2633.21,June,2024,Weekend,2
4255,Women,Running,React Infinity,UNKNOWN,1,0.0,2024-12-18,Retail,Kolkata,2584.67,December,2024,Working Day,4
4256,Women,Soccer,Tiempo Legend,XL,4,0.0,2024-12-18,Online,Hyderabad,782.15,December,2024,Working Day,4
4257,Women,Training,Metcon 7,UNKNOWN,2,0.0,2024-08-14,Online,Kolkata,1144.93,August,2024,Working Day,3
4258,Kids,Lifestyle,Dunk Low,L,1,0.0,2024-06-10,Retail,Pune,1276.34,June,2024,Working Day,2
4259,Men,Lifestyle,Air Force 1,L,2,0.0,2023-09-22,Retail,Bangalore,3351.25,September,2023,Working Day,3
4260,Women,Lifestyle,Waffle One,UNKNOWN,3,0.0,2025-04-18,Online,Kolkata,258.08,April,2025,Working Day,2
4262,Women,Basketball,LeBron 20,XL,0,0.0,2025-04-18,Online,Mumbai,975.63,April,2025,Working Day,2
4263,Men,Running,React Infinity,UNKNOWN,3,0.0,2025-06-30,Retail,Delhi,2049.32,June,2025,Working Day,2
4264,Kids,Lifestyle,Air Force 1,M,1,0.0,2024-01-11,Online,Delhi,783.79,January,2024,Working Day,1
4265,Kids,Training,Flex Trainer,M,2,0.0,2024-02-08,Online,Kolkata,1852.59,February,2024,Working Day,1
4266,Men,Lifestyle,Waffle One,XL,3,0.0,2025-07-04,Online,Mumbai,898.11,July,2025,Working Day,3
4267,Women,Basketball,Zoom Freak,L,0,0.0,2025-01-01,Retail,Pune,2289.05,January,2025,Working Day,1
4268,Men,Lifestyle,Waffle One,L,1,0.0,2025-01-01,Online,Mumbai,557.35,January,2025,Working Day,1
4269,Kids,Basketball,Zoom Freak,L,2,0.0,2025-01-01,Online,Pune,672.46,January,2025,Working Day,1
4270,Kids,Soccer,Tiempo Legend,L,2,0.0,2025-01-01,Online,Bangalore,679.64,January,2025,Working Day,1
4271,Kids,Lifestyle,Waffle One,XL,2,0.0,2025-01-13,Online,Bangalore,389.08,January,2025,Working Day,1
4272,Women,Basketball,Air Jordan,10,2,0.0,2025-06-23,Online,Mumbai,2722.9,June,2025,Working Day,2
4273,Kids,Soccer,Phantom GT,7,3,0.0,2025-01-20,Retail,Mumbai,1161.05,January,2025,Working Day,1
4274,Men,Basketball,Kyrie Flytrap,XL,2,0.0,2025-04-27,Online,Mumbai,1957.94,April,2025,Weekend,2
4275,Women,Lifestyle,Dunk Low,8,2,0.0,2025-02-05,Retail,Mumbai,557.81,February,2025,Working Day,1
4276,Men,Basketball,Kyrie Flytrap,11,3,0.0,2025-02-05,Retail,Bangalore,1109.4,February,2025,Working Day,1
4277,Women,Soccer,Phantom GT,11,2,0.0,2024-10-03,Online,Bangalore,555.86,October,2024,Working Day,4
4278,Kids,Basketball,Zoom Freak,M,2,0.0,2025-04-30,Retail,Pune,356.42,April,2025,Working Day,2
4279,Men,Training,ZoomX Invincible,XL,2,0.0,2025-04-30,Retail,Pune,1724.71,April,2025,Working Day,2
4280,Women,Soccer,Phantom GT,M,2,0.0,2024-08-11,Retail,Kolkata,3800.29,August,2024,Weekend,3
4281,Kids,Basketball,Air Jordan,11,2,0.0,2025-03-20,Retail,Mumbai,88.91,March,2025,Working Day,1
4282,Men,Soccer,Phantom GT,UNKNOWN,2,0.0,2025-03-20,Online,Pune,2334.23,March,2025,Working Day,1
4283,Men,Training,ZoomX Invincible,M,1,482.47,2025-02-26,Retail,Bangalore,1158.69,February,2025,Working Day,1
4284,Men,Running,Air Zoom,UNKNOWN,2,0.0,2024-05-15,Retail,Delhi,2708.4,May,2024,Working Day,2
4285,Kids,Lifestyle,Waffle One,UNKNOWN,4,0.0,2024-11-28,Retail,Pune,3380.53,November,2024,Working Day,4
4286,Kids,Soccer,Tiempo Legend,L,2,0.0,2025-06-08,Online,Kolkata,840.25,June,2025,Weekend,2
4287,Kids,Lifestyle,Waffle One,6,0,0.0,2024-09-24,Retail,Kolkata,157.55,September,2024,Working Day,3
4288,Kids,Basketball,Air Jordan,UNKNOWN,2,0.0,2024-09-24,Online,Hyderabad,3737.27,September,2024,Working Day,3
4289,Men,Lifestyle,Waffle One,L,2,0.0,2025-01-25,Retail,Delhi,2164.64,January,2025,Weekend,1
4290,Kids,Lifestyle,Blazer Mid,UNKNOWN,1,0.0,2025-01-25,Retail,Kolkata,698.53,January,2025,Weekend,1
4291,Women,Soccer,Phantom GT,XL,2,0.0,2024-11-24,Retail,Delhi,25.67,November,2024,Weekend,4
4292,Men,Training,ZoomX Invincible,L,2,0.0,2024-11-24,Online,Delhi,1328.75,November,2024,Weekend,4
4293,Women,Basketball,Kyrie Flytrap,XL,0,0.0,2025-03-20,Retail,Delhi,635.45,March,2025,Working Day,1
4294,Women,Soccer,Premier III,UNKNOWN,2,0.0,2025-01-16,Online,Kolkata,1217.07,January,2025,Working Day,1
4295,Women,Basketball,Air Jordan,10,4,0.0,2025-03-15,Retail,Mumbai,1033.41,March,2025,Weekend,1
4296,Women,Lifestyle,Waffle One,7,3,0.0,2025-03-06,Online,Mumbai,3702.74,March,2025,Working Day,1
4297,Women,Running,React Infinity,L,2,0.0,2025-03-06,Online,Kolkata,1123.18,March,2025,Working Day,1
4298,Men,Running,React Infinity,UNKNOWN,4,0.0,2024-08-13,Online,Mumbai,1574.59,August,2024,Working Day,3
4299,Kids,Running,Free RN,UNKNOWN,2,0.0,2025-06-14,Online,Pune,3967.64,June,2025,Weekend,2
4300,Kids,Basketball,Zoom Freak,UNKNOWN,2,0.0,2024-12-27,Online,Kolkata,1868.82,December,2024,Working Day,4
4302,Kids,Training,Flex Trainer,11,2,0.0,2025-06-03,Retail,Pune,3813.44,June,2025,Working Day,2
4303,Men,Soccer,Phantom GT,L,2,0.0,2024-07-21,Online,Bangalore,1131.99,July,2024,Weekend,3
4304,Kids,Basketball,Kyrie Flytrap,L,2,0.0,2024-07-07,Retail,Hyderabad,2692.2,July,2024,Weekend,3
4305,Women,Lifestyle,Waffle One,M,2,0.0,2024-12-07,Retail,Bangalore,331.09,December,2024,Weekend,4
4306,Kids,Basketball,Air Jordan,M,2,0.0,2024-09-21,Retail,Bangalore,867.77,September,2024,Weekend,3
4307,Women,Training,SuperRep Go,7,2,0.0,2025-06-05,Retail,Delhi,1311.71,June,2025,Working Day,2
4308,Men,Basketball,LeBron 20,XL,2,0.0,2025-06-05,Retail,Pune,982.03,June,2025,Working Day,2
4309,Women,Training,Metcon 7,M,0,0.0,2025-06-18,Online,Pune,9.44,June,2025,Working Day,2
4310,Kids,Basketball,Zoom Freak,XL,0,0.0,2025-06-17,Retail,Delhi,138.5,June,2025,Working Day,2
4311,Men,Training,SuperRep Go,L,3,0.0,2023-08-16,Retail,Bangalore,2595.51,August,2023,Working Day,3
4312,Kids,Training,SuperRep Go,UNKNOWN,2,0.0,2025-07-22,Online,Delhi,521.96,July,2025,Working Day,3
4313,Women,Soccer,Tiempo Legend,8,2,0.0,2025-07-22,Retail,Bangalore,3611.15,July,2025,Working Day,3
4314,Kids,Lifestyle,Blazer Mid,UNKNOWN,4,0.0,2025-07-22,Online,Hyderabad,573.58,July,2025,Working Day,3
4315,Women,Lifestyle,Dunk Low,M,4,0.0,2024-03-04,Retail,Pune,3322.21,March,2024,Working Day,1
4316,Men,Running,React Infinity,XL,2,0.0,2024-01-04,Retail,Hyderabad,405.43,January,2024,Working Day,1
4317,Kids,Lifestyle,Blazer Mid,L,2,0.0,2024-10-15,Retail,Bangalore,448.89,October,2024,Working Day,4
4318,Women,Basketball,Kyrie Flytrap,11,1,0.0,2024-10-16,Retail,Kolkata,883.91,October,2024,Working Day,4
4320,Women,Training,SuperRep Go,11,2,0.0,2024-09-27,Online,Delhi,1848.29,September,2024,Working Day,3
4321,Kids,Running,Free RN,XL,2,0.0,2024-01-15,Online,Mumbai,2210.19,January,2024,Working Day,1
4322,Women,Lifestyle,Waffle One,M,2,0.0,2025-01-20,Online,Mumbai,1939.05,January,2025,Working Day,1
4323,Men,Lifestyle,Air Force 1,M,2,0.0,2024-10-26,Retail,Delhi,3573.83,October,2024,Weekend,4
4324,Women,Soccer,Tiempo Legend,7,0,0.0,2025-01-15,Retail,Mumbai,920.34,January,2025,Working Day,1
4325,Men,Basketball,Zoom Freak,L,2,0.0,2025-01-15,Retail,Bangalore,402.21,January,2025,Working Day,1
4326,Women,Lifestyle,Air Force 1,XL,0,0.0,2024-06-06,Retail,Delhi,143.11,June,2024,Working Day,2
4327,Men,Training,SuperRep Go,UNKNOWN,1,0.0,2024-12-15,Retail,Pune,1249.15,December,2024,Weekend,4
4328,Men,Basketball,Zoom Freak,UNKNOWN,2,0.0,2025-04-29,Online,Hyderabad,2631.07,April,2025,Working Day,2
4330,Kids,Lifestyle,Air Force 1,M,1,0.0,2025-07-17,Retail,Bangalore,831.23,July,2025,Working Day,3
4331,Women,Training,SuperRep Go,UNKNOWN,2,8783.1,2025-01-03,Retail,Kolkata,3534.47,January,2025,Working Day,1
4332,Women,Running,Pegasus Turbo,UNKNOWN,2,0.0,2024-09-24,Online,Delhi,2181.1,September,2024,Working Day,3
4333,Men,Lifestyle,Blazer Mid,UNKNOWN,2,0.0,2025-06-04,Retail,Mumbai,3256.38,June,2025,Working Day,2
4334,Kids,Basketball,Air Jordan,UNKNOWN,2,0.0,2024-08-12,Online,Kolkata,2432.09,August,2024,Working Day,3
4335,Kids,Running,Air Zoom,UNKNOWN,2,0.0,2025-06-30,Online,Kolkata,133.01,June,2025,Working Day,2
4336,Men,Soccer,Phantom GT,XL,1,6479.72,2024-11-21,Retail,Pune,1916.22,November,2024,Working Day,4
4337,Women,Lifestyle,Blazer Mid,UNKNOWN,2,0.0,2024-11-21,Online,Mumbai,2735.14,November,2024,Working Day,4
4338,Men,Running,Air Zoom,XL,2,0.0,2024-11-21,Online,Pune,1586.94,November,2024,Working Day,4
4339,Women,Lifestyle,Dunk Low,L,2,0.0,2024-11-21,Retail,Hyderabad,2003.0,November,2024,Working Day,4
4340,Women,Training,ZoomX Invincible,6,2,0.0,2024-01-18,Retail,Bangalore,728.33,January,2024,Working Day,1
4341,Kids,Training,Flex Trainer,UNKNOWN,2,0.0,2024-01-18,Retail,Hyderabad,461.13,January,2024,Working Day,1
4343,Kids,Training,Metcon 7,7,2,0.0,2024-01-18,Retail,Bangalore,1390.36,January,2024,Working Day,1
4344,Kids,Soccer,Premier III,8,2,0.0,2024-01-18,Online,Delhi,467.18,January,2024,Working Day,1
4345,Kids,Training,Metcon 7,UNKNOWN,2,0.0,2024-11-29,Retail,Pune,459.9,November,2024,Working Day,4
4346,Men,Training,ZoomX Invincible,M,2,0.0,2025-05-04,Online,Mumbai,3222.9,May,2025,Weekend,2
4347,Men,Lifestyle,Dunk Low,12,1,0.0,2025-03-10,Retail,Hyderabad,2945.56,March,2025,Working Day,1
4348,Women,Lifestyle,Blazer Mid,UNKNOWN,2,0.0,2023-09-25,Online,Pune,25.44,September,2023,Working Day,3
4349,Women,Training,Flex Trainer,UNKNOWN,2,0.0,2024-05-30,Retail,Mumbai,1799.33,May,2024,Working Day,2
4350,Men,Soccer,Phantom GT,M,0,0.0,2024-05-30,Online,Delhi,2515.85,May,2024,Working Day,2
4351,Men,Soccer,Mercurial Superfly,M,0,0.0,2024-08-19,Online,Pune,3303.1,August,2024,Working Day,3
4352,Men,Running,Pegasus Turbo,9,1,4013.04,2025-01-10,Retail,Kolkata,238.9,January,2025,Working Day,1
4353,Men,Soccer,Premier III,M,1,0.0,2025-03-08,Retail,Bangalore,1665.83,March,2025,Weekend,1
4354,Men,Soccer,Premier III,UNKNOWN,1,0.0,2025-03-08,Retail,Kolkata,720.09,March,2025,Weekend,1
4356,Men,Soccer,Phantom GT,M,1,0.0,2025-01-27,Online,Delhi,1465.63,January,2025,Working Day,1
4357,Women,Lifestyle,Air Force 1,6,2,0.0,2025-01-27,Online,Pune,3626.91,January,2025,Working Day,1
4358,Kids,Basketball,LeBron 20,XL,2,0.0,2024-10-18,Online,Mumbai,2538.97,October,2024,Working Day,4
4359,Kids,Running,Pegasus Turbo,L,2,0.0,2025-02-23,Online,Bangalore,92.73,February,2025,Weekend,1
4360,Women,Running,Pegasus Turbo,UNKNOWN,2,0.0,2024-09-24,Online,Hyderabad,829.32,September,2024,Working Day,3
4361,Kids,Lifestyle,Blazer Mid,M,2,0.0,2024-08-25,Retail,Kolkata,787.71,August,2024,Weekend,3
4362,Men,Training,Flex Trainer,UNKNOWN,2,0.0,2025-07-08,Online,Kolkata,81.22,July,2025,Working Day,3
4363,Kids,Basketball,Air Jordan,L,2,0.0,2024-11-24,Online,Delhi,1071.83,November,2024,Weekend,4
4364,Kids,Running,Free RN,UNKNOWN,2,0.0,2024-10-02,Retail,Kolkata,1946.3,October,2024,Working Day,4
4365,Men,Basketball,Zoom Freak,L,2,0.0,2024-10-02,Online,Kolkata,86.8,October,2024,Working Day,4
4366,Kids,Training,SuperRep Go,L,2,0.0,2025-02-16,Retail,Kolkata,714.82,February,2025,Weekend,1
